wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,1.199000000000000066e+00,5.421666666666665746e-01
3.050000000000000000e+02,1.006999999999999895e+00,4.931666666666666421e-01
3.100000000000000000e+02,8.810000000000000053e-01,4.286666666666666958e-01
3.150000000000000000e+02,7.870000000000000329e-01,3.733333333333334059e-01
3.200000000000000000e+02,6.999999999999999556e-01,3.246666666666666590e-01
3.250000000000000000e+02,6.229999999999999982e-01,2.795000000000000817e-01
3.300000000000000000e+02,5.550000000000000488e-01,2.386666666666666936e-01
3.350000000000000000e+02,4.909999999999999920e-01,2.028333333333333655e-01
3.400000000000000000e+02,4.380000000000000004e-01,1.728333333333332833e-01
3.450000000000000000e+02,3.930000000000000160e-01,1.440000000000000446e-01
3.500000000000000000e+02,3.599999999999999867e-01,1.218333333333333490e-01
3.550000000000000000e+02,3.320000000000000173e-01,1.040000000000000369e-01
3.600000000000000000e+02,3.029999999999999916e-01,8.966666666666664454e-02
3.650000000000000000e+02,2.680000000000000160e-01,7.866666666666669028e-02
3.700000000000000000e+02,2.020000000000000129e-01,6.483333333333332615e-02
3.750000000000000000e+02,1.400000000000000133e-01,5.200000000000003231e-02
3.800000000000000000e+02,1.120000000000000023e-01,4.316666666666665875e-02
3.850000000000000000e+02,9.700000000000000289e-02,3.716666666666667423e-02
3.900000000000000000e+02,8.699999999999999400e-02,3.149999999999999328e-02
3.950000000000000000e+02,8.100000000000000255e-02,2.816666666666666624e-02
4.000000000000000000e+02,7.499999999999999722e-02,2.416666666666666269e-02
4.050000000000000000e+02,7.000000000000000666e-02,2.083333333333334259e-02
4.100000000000000000e+02,6.700000000000000400e-02,1.883333333333334081e-02
4.150000000000000000e+02,6.300000000000000044e-02,1.583333333333333814e-02
4.200000000000000000e+02,5.999999999999999778e-02,1.400000000000000550e-02
4.250000000000000000e+02,5.700000000000000205e-02,1.150000000000001021e-02
4.300000000000000000e+02,5.500000000000000028e-02,1.050000000000000933e-02
4.350000000000000000e+02,5.299999999999999850e-02,9.333333333333339310e-03
4.400000000000000000e+02,5.099999999999999672e-02,7.833333333333331039e-03
4.450000000000000000e+02,4.900000000000000189e-02,6.666666666666667962e-03
4.500000000000000000e+02,4.700000000000000011e-02,4.999999999999997502e-03
4.550000000000000000e+02,4.599999999999999922e-02,4.499999999999997058e-03
4.600000000000000000e+02,4.399999999999999745e-02,2.999999999999995726e-03
4.650000000000000000e+02,4.299999999999999656e-02,2.666666666666657470e-03
4.700000000000000000e+02,4.200000000000000261e-02,2.000000000000001776e-03
4.750000000000000000e+02,4.100000000000000172e-02,1.333333333333332205e-03
4.800000000000000000e+02,4.000000000000000083e-02,6.666666666666626329e-04
4.850000000000000000e+02,3.899999999999999994e-02,-1.666666666666691277e-04
4.900000000000000000e+02,3.899999999999999994e-02,1.666666666666621888e-04
4.950000000000000000e+02,3.799999999999999906e-02,-6.666666666666695718e-04
5.000000000000000000e+02,3.799999999999999906e-02,-6.666666666666695718e-04
5.050000000000000000e+02,3.799999999999999906e-02,-3.333333333333382553e-04
5.100000000000000000e+02,3.699999999999999817e-02,-1.333333333333339144e-03
