wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,1.012000000000000011e+00,3.551666666666665195e-01
3.050000000000000000e+02,8.509999999999999787e-01,3.371666666666667256e-01
3.100000000000000000e+02,7.830000000000000293e-01,3.306666666666667198e-01
3.150000000000000000e+02,7.389999999999999902e-01,3.253333333333333632e-01
3.200000000000000000e+02,6.939999999999999503e-01,3.186666666666666536e-01
3.250000000000000000e+02,6.570000000000000284e-01,3.135000000000001119e-01
3.300000000000000000e+02,6.270000000000000018e-01,3.106666666666666465e-01
3.350000000000000000e+02,5.929999999999999716e-01,3.048333333333333450e-01
3.400000000000000000e+02,5.649999999999999467e-01,2.998333333333332296e-01
3.450000000000000000e+02,5.450000000000000400e-01,2.960000000000000409e-01
3.500000000000000000e+02,5.320000000000000284e-01,2.938333333333333908e-01
3.550000000000000000e+02,5.200000000000000178e-01,2.920000000000000373e-01
3.600000000000000000e+02,5.040000000000000036e-01,2.906666666666666288e-01
3.650000000000000000e+02,4.759999999999999787e-01,2.866666666666666252e-01
3.700000000000000000e+02,4.219999999999999862e-01,2.848333333333332718e-01
3.750000000000000000e+02,3.699999999999999956e-01,2.820000000000000284e-01
3.800000000000000000e+02,3.489999999999999769e-01,2.801666666666666194e-01
3.850000000000000000e+02,3.380000000000000226e-01,2.781666666666666732e-01
3.900000000000000000e+02,3.330000000000000182e-01,2.775000000000000244e-01
3.950000000000000000e+02,3.300000000000000155e-01,2.771666666666666723e-01
4.000000000000000000e+02,3.270000000000000129e-01,2.761666666666666714e-01
4.050000000000000000e+02,3.240000000000000102e-01,2.748333333333333739e-01
4.100000000000000000e+02,3.220000000000000084e-01,2.738333333333333730e-01
4.150000000000000000e+02,3.200000000000000067e-01,2.728333333333333721e-01
4.200000000000000000e+02,3.180000000000000049e-01,2.720000000000000195e-01
4.250000000000000000e+02,3.160000000000000031e-01,2.705000000000000182e-01
4.300000000000000000e+02,3.150000000000000022e-01,2.705000000000000182e-01
4.350000000000000000e+02,3.130000000000000004e-01,2.693333333333333135e-01
