wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,8.499999999999999778e-01,1.931666666666664867e-01
3.050000000000000000e+02,6.989999999999999547e-01,1.851666666666667016e-01
3.100000000000000000e+02,6.300000000000000044e-01,1.776666666666666949e-01
3.150000000000000000e+02,5.849999999999999645e-01,1.713333333333333375e-01
3.200000000000000000e+02,5.390000000000000346e-01,1.636666666666667380e-01
3.250000000000000000e+02,5.010000000000000009e-01,1.575000000000000844e-01
3.300000000000000000e+02,4.670000000000000262e-01,1.506666666666666710e-01
3.350000000000000000e+02,4.339999999999999969e-01,1.458333333333333703e-01
3.400000000000000000e+02,4.060000000000000275e-01,1.408333333333333104e-01
3.450000000000000000e+02,3.870000000000000107e-01,1.380000000000000393e-01
3.500000000000000000e+02,3.760000000000000009e-01,1.378333333333333632e-01
3.550000000000000000e+02,3.659999999999999920e-01,1.380000000000000115e-01
3.600000000000000000e+02,3.509999999999999787e-01,1.376666666666666317e-01
3.650000000000000000e+02,3.180000000000000049e-01,1.286666666666666792e-01
3.700000000000000000e+02,2.340000000000000135e-01,9.683333333333332682e-02
3.750000000000000000e+02,1.419999999999999873e-01,5.400000000000000633e-02
3.800000000000000000e+02,1.069999999999999979e-01,3.816666666666665431e-02
3.850000000000000000e+02,9.400000000000000022e-02,3.416666666666667157e-02
3.900000000000000000e+02,8.799999999999999489e-02,3.249999999999999417e-02
3.950000000000000000e+02,8.400000000000000522e-02,3.116666666666666891e-02
4.000000000000000000e+02,8.100000000000000255e-02,3.016666666666666802e-02
4.050000000000000000e+02,7.799999999999999989e-02,2.883333333333333581e-02
4.100000000000000000e+02,7.599999999999999811e-02,2.783333333333333492e-02
4.150000000000000000e+02,7.499999999999999722e-02,2.783333333333333492e-02
4.200000000000000000e+02,7.299999999999999545e-02,2.700000000000000316e-02
4.250000000000000000e+02,7.199999999999999456e-02,2.650000000000000272e-02
4.300000000000000000e+02,7.099999999999999367e-02,2.650000000000000272e-02
4.350000000000000000e+02,6.900000000000000577e-02,2.533333333333334658e-02
4.400000000000000000e+02,6.800000000000000488e-02,2.483333333333333920e-02
4.450000000000000000e+02,6.800000000000000488e-02,2.566666666666667096e-02
4.500000000000000000e+02,6.700000000000000400e-02,2.500000000000000139e-02
4.550000000000000000e+02,6.700000000000000400e-02,2.550000000000000183e-02
4.600000000000000000e+02,6.600000000000000311e-02,2.500000000000000139e-02
4.650000000000000000e+02,6.600000000000000311e-02,2.566666666666666402e-02
4.700000000000000000e+02,6.600000000000000311e-02,2.600000000000000228e-02
4.750000000000000000e+02,6.600000000000000311e-02,2.633333333333333359e-02
4.800000000000000000e+02,6.600000000000000311e-02,2.666666666666666491e-02
4.850000000000000000e+02,6.600000000000000311e-02,2.683333333333333404e-02
4.900000000000000000e+02,6.700000000000000400e-02,2.816666666666666624e-02
4.950000000000000000e+02,6.900000000000000577e-02,3.033333333333333715e-02
5.000000000000000000e+02,7.000000000000000666e-02,3.133333333333333803e-02
5.050000000000000000e+02,7.099999999999999367e-02,3.266666666666665636e-02
5.100000000000000000e+02,7.299999999999999545e-02,3.466666666666665814e-02
5.150000000000000000e+02,7.499999999999999722e-02,3.649999999999999772e-02
5.200000000000000000e+02,7.599999999999999811e-02,3.749999999999999861e-02
5.250000000000000000e+02,7.599999999999999811e-02,3.766666666666666080e-02
5.300000000000000000e+02,7.599999999999999811e-02,3.749999999999999861e-02
5.350000000000000000e+02,7.499999999999999722e-02,3.633333333333332860e-02
5.400000000000000000e+02,7.399999999999999634e-02,3.516666666666665858e-02
5.450000000000000000e+02,7.199999999999999456e-02,3.316666666666665680e-02
5.500000000000000000e+02,7.000000000000000666e-02,3.116666666666666891e-02
5.550000000000000000e+02,6.800000000000000488e-02,2.900000000000000494e-02
5.600000000000000000e+02,6.500000000000000222e-02,2.616666666666666446e-02
5.650000000000000000e+02,6.300000000000000044e-02,2.383333333333333137e-02
5.700000000000000000e+02,5.999999999999999778e-02,2.083333333333332871e-02
5.750000000000000000e+02,5.800000000000000294e-02,1.883333333333333387e-02
5.800000000000000000e+02,5.600000000000000117e-02,1.683333333333333209e-02
5.850000000000000000e+02,5.399999999999999939e-02,1.483333333333333032e-02
5.900000000000000000e+02,5.299999999999999850e-02,1.333333333333332898e-02
5.950000000000000000e+02,5.199999999999999761e-02,1.249999999999999722e-02
6.000000000000000000e+02,5.099999999999999672e-02,1.116666666666665808e-02
6.050000000000000000e+02,5.000000000000000278e-02,1.016666666666666413e-02
6.100000000000000000e+02,4.900000000000000189e-02,9.166666666666663243e-03
6.150000000000000000e+02,4.800000000000000100e-02,8.500000000000000611e-03
6.200000000000000000e+02,4.700000000000000011e-02,7.666666666666661911e-03
6.250000000000000000e+02,4.599999999999999922e-02,6.666666666666661023e-03
6.300000000000000000e+02,4.499999999999999833e-02,5.833333333333329263e-03
6.350000000000000000e+02,4.499999999999999833e-02,5.833333333333329263e-03
6.400000000000000000e+02,4.399999999999999745e-02,5.166666666666659691e-03
6.450000000000000000e+02,4.399999999999999745e-02,5.166666666666659691e-03
6.500000000000000000e+02,4.299999999999999656e-02,4.333333333333327930e-03
6.550000000000000000e+02,4.299999999999999656e-02,4.333333333333327930e-03
6.600000000000000000e+02,4.299999999999999656e-02,4.166666666666658803e-03
6.650000000000000000e+02,4.200000000000000261e-02,3.333333333333333981e-03
6.700000000000000000e+02,4.200000000000000261e-02,3.500000000000003109e-03
6.750000000000000000e+02,4.200000000000000261e-02,3.500000000000003109e-03
