wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,1.276000000000000023e+00,6.191666666666665320e-01
3.050000000000000000e+02,1.114999999999999991e+00,6.011666666666667380e-01
3.100000000000000000e+02,1.036999999999999922e+00,5.846666666666666679e-01
3.150000000000000000e+02,9.829999999999999849e-01,5.693333333333333579e-01
3.200000000000000000e+02,9.280000000000000471e-01,5.526666666666667505e-01
3.250000000000000000e+02,8.830000000000000071e-01,5.395000000000000906e-01
3.300000000000000000e+02,8.419999999999999707e-01,5.256666666666666154e-01
3.350000000000000000e+02,8.040000000000000480e-01,5.158333333333333659e-01
3.400000000000000000e+02,7.700000000000000178e-01,5.048333333333332451e-01
3.450000000000000000e+02,7.449999999999999956e-01,4.959999999999999964e-01
3.500000000000000000e+02,7.269999999999999796e-01,4.888333333333333419e-01
3.550000000000000000e+02,7.109999999999999654e-01,4.829999999999999849e-01
3.600000000000000000e+02,6.899999999999999467e-01,4.766666666666665719e-01
3.650000000000000000e+02,6.580000000000000293e-01,4.686666666666666758e-01
3.700000000000000000e+02,5.959999999999999742e-01,4.588333333333333153e-01
3.750000000000000000e+02,5.340000000000000302e-01,4.460000000000000631e-01
3.800000000000000000e+02,5.060000000000000053e-01,4.371666666666666479e-01
3.850000000000000000e+02,4.899999999999999911e-01,4.301666666666666416e-01
3.900000000000000000e+02,4.779999999999999805e-01,4.224999999999999867e-01
3.950000000000000000e+02,4.689999999999999725e-01,4.161666666666666292e-01
4.000000000000000000e+02,4.600000000000000200e-01,4.091666666666666785e-01
4.050000000000000000e+02,4.510000000000000120e-01,4.018333333333333757e-01
4.100000000000000000e+02,4.430000000000000049e-01,3.948333333333333695e-01
4.150000000000000000e+02,4.359999999999999987e-01,3.888333333333333641e-01
4.200000000000000000e+02,4.289999999999999925e-01,3.830000000000000071e-01
4.250000000000000000e+02,4.229999999999999871e-01,3.775000000000000022e-01
4.300000000000000000e+02,4.179999999999999827e-01,3.734999999999999987e-01
4.350000000000000000e+02,4.129999999999999782e-01,3.693333333333332913e-01
4.400000000000000000e+02,4.089999999999999747e-01,3.658333333333332882e-01
4.450000000000000000e+02,4.069999999999999729e-01,3.646666666666666390e-01
4.500000000000000000e+02,4.060000000000000275e-01,3.640000000000000457e-01
4.550000000000000000e+02,4.050000000000000266e-01,3.635000000000000453e-01
4.600000000000000000e+02,4.060000000000000275e-01,3.650000000000000466e-01
4.650000000000000000e+02,4.089999999999999747e-01,3.686666666666666425e-01
4.700000000000000000e+02,4.129999999999999782e-01,3.729999999999999982e-01
4.750000000000000000e+02,4.189999999999999836e-01,3.793333333333333002e-01
4.800000000000000000e+02,4.269999999999999907e-01,3.876666666666666594e-01
4.850000000000000000e+02,4.369999999999999996e-01,3.978333333333333166e-01
4.900000000000000000e+02,4.510000000000000120e-01,4.121666666666666812e-01
4.950000000000000000e+02,4.650000000000000244e-01,4.263333333333333419e-01
5.000000000000000000e+02,4.819999999999999840e-01,4.433333333333333015e-01
5.050000000000000000e+02,5.010000000000000009e-01,4.626666666666666705e-01
5.100000000000000000e+02,5.190000000000000169e-01,4.806666666666666865e-01
5.150000000000000000e+02,5.350000000000000311e-01,4.965000000000000524e-01
5.200000000000000000e+02,5.480000000000000426e-01,5.095000000000000639e-01
