wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,1.179000000000000048e+00,5.221666666666665568e-01
3.050000000000000000e+02,1.034000000000000030e+00,5.201666666666667771e-01
3.100000000000000000e+02,9.629999999999999671e-01,5.106666666666666021e-01
3.150000000000000000e+02,9.050000000000000266e-01,4.913333333333333997e-01
3.200000000000000000e+02,8.429999999999999716e-01,4.676666666666666750e-01
3.250000000000000000e+02,7.850000000000000311e-01,4.415000000000001146e-01
3.300000000000000000e+02,7.289999999999999813e-01,4.126666666666666261e-01
3.350000000000000000e+02,6.750000000000000444e-01,3.868333333333334179e-01
3.400000000000000000e+02,6.260000000000000009e-01,3.608333333333332837e-01
3.450000000000000000e+02,5.869999999999999662e-01,3.379999999999999671e-01
3.500000000000000000e+02,5.580000000000000515e-01,3.198333333333334139e-01
3.550000000000000000e+02,5.340000000000000302e-01,3.060000000000000497e-01
3.600000000000000000e+02,5.080000000000000071e-01,2.946666666666666323e-01
3.650000000000000000e+02,4.749999999999999778e-01,2.856666666666666243e-01
3.700000000000000000e+02,4.119999999999999774e-01,2.748333333333332629e-01
3.750000000000000000e+02,3.539999999999999813e-01,2.660000000000000142e-01
3.800000000000000000e+02,3.290000000000000147e-01,2.601666666666666572e-01
3.850000000000000000e+02,3.150000000000000022e-01,2.551666666666666528e-01
3.900000000000000000e+02,3.059999999999999942e-01,2.505000000000000004e-01
3.950000000000000000e+02,2.999999999999999889e-01,2.471666666666666456e-01
4.000000000000000000e+02,2.939999999999999836e-01,2.431666666666666421e-01
4.050000000000000000e+02,2.889999999999999791e-01,2.398333333333333151e-01
4.100000000000000000e+02,2.849999999999999756e-01,2.368333333333333124e-01
4.150000000000000000e+02,2.810000000000000275e-01,2.338333333333333652e-01
4.200000000000000000e+02,2.770000000000000240e-01,2.310000000000000386e-01
4.250000000000000000e+02,2.740000000000000213e-01,2.285000000000000364e-01
4.300000000000000000e+02,2.710000000000000187e-01,2.265000000000000346e-01
4.350000000000000000e+02,2.680000000000000160e-01,2.243333333333333568e-01
4.400000000000000000e+02,2.650000000000000133e-01,2.218333333333333546e-01
4.450000000000000000e+02,2.620000000000000107e-01,2.196666666666666767e-01
4.500000000000000000e+02,2.600000000000000089e-01,2.179999999999999993e-01
4.550000000000000000e+02,2.570000000000000062e-01,2.154999999999999971e-01
4.600000000000000000e+02,2.550000000000000044e-01,2.139999999999999958e-01
4.650000000000000000e+02,2.530000000000000027e-01,2.126666666666666705e-01
4.700000000000000000e+02,2.510000000000000009e-01,2.109999999999999931e-01
4.750000000000000000e+02,2.500000000000000000e-01,2.103333333333333166e-01
4.800000000000000000e+02,2.500000000000000000e-01,2.106666666666666687e-01
4.850000000000000000e+02,2.510000000000000009e-01,2.118333333333333179e-01
4.900000000000000000e+02,2.550000000000000044e-01,2.161666666666666736e-01
4.950000000000000000e+02,2.610000000000000098e-01,2.223333333333333273e-01
5.000000000000000000e+02,2.710000000000000187e-01,2.323333333333333361e-01
5.050000000000000000e+02,2.849999999999999756e-01,2.466666666666666452e-01
5.100000000000000000e+02,3.019999999999999907e-01,2.636666666666666603e-01
5.150000000000000000e+02,3.210000000000000075e-01,2.825000000000000289e-01
5.200000000000000000e+02,3.420000000000000262e-01,3.035000000000000475e-01
5.250000000000000000e+02,3.629999999999999893e-01,3.246666666666666590e-01
5.300000000000000000e+02,3.820000000000000062e-01,3.435000000000000275e-01
5.350000000000000000e+02,4.000000000000000222e-01,3.613333333333333397e-01
5.400000000000000000e+02,4.169999999999999818e-01,3.781666666666666510e-01
5.450000000000000000e+02,4.289999999999999925e-01,3.901666666666666616e-01
5.500000000000000000e+02,4.369999999999999996e-01,3.981666666666666687e-01
5.550000000000000000e+02,4.410000000000000031e-01,4.020000000000000240e-01
5.600000000000000000e+02,4.410000000000000031e-01,4.021666666666666723e-01
5.650000000000000000e+02,4.369999999999999996e-01,3.978333333333333166e-01
5.700000000000000000e+02,4.289999999999999925e-01,3.898333333333333095e-01
5.750000000000000000e+02,4.179999999999999827e-01,3.788333333333332997e-01
5.800000000000000000e+02,4.060000000000000275e-01,3.668333333333333446e-01
5.850000000000000000e+02,3.920000000000000151e-01,3.528333333333333321e-01
5.900000000000000000e+02,3.760000000000000009e-01,3.363333333333333175e-01
5.950000000000000000e+02,3.609999999999999876e-01,3.215000000000000080e-01
6.000000000000000000e+02,3.459999999999999742e-01,3.061666666666666425e-01
6.050000000000000000e+02,3.300000000000000155e-01,2.901666666666666838e-01
6.100000000000000000e+02,3.150000000000000022e-01,2.751666666666666705e-01
6.150000000000000000e+02,3.009999999999999898e-01,2.615000000000000102e-01
6.200000000000000000e+02,2.869999999999999774e-01,2.476666666666666461e-01
6.250000000000000000e+02,2.740000000000000213e-01,2.346666666666666901e-01
6.300000000000000000e+02,2.620000000000000107e-01,2.228333333333333277e-01
6.350000000000000000e+02,2.510000000000000009e-01,2.118333333333333179e-01
6.400000000000000000e+02,2.409999999999999920e-01,2.021666666666666612e-01
6.450000000000000000e+02,2.320000000000000118e-01,1.931666666666666810e-01
6.500000000000000000e+02,2.230000000000000038e-01,1.843333333333333490e-01
6.550000000000000000e+02,2.149999999999999967e-01,1.763333333333333419e-01
6.600000000000000000e+02,2.069999999999999896e-01,1.681666666666666587e-01
6.650000000000000000e+02,2.000000000000000111e-01,1.613333333333333286e-01
6.700000000000000000e+02,1.940000000000000058e-01,1.554999999999999993e-01
6.750000000000000000e+02,1.880000000000000004e-01,1.494999999999999940e-01
6.800000000000000000e+02,1.819999999999999951e-01,1.436666666666666647e-01
6.850000000000000000e+02,1.769999999999999907e-01,1.386666666666666603e-01
6.900000000000000000e+02,1.719999999999999862e-01,1.338333333333333042e-01
6.950000000000000000e+02,1.680000000000000104e-01,1.296666666666666801e-01
7.000000000000000000e+02,1.650000000000000078e-01,1.265000000000000013e-01
7.050000000000000000e+02,1.610000000000000042e-01,1.216666666666666730e-01
7.100000000000000000e+02,1.580000000000000016e-01,1.173333333333333450e-01
7.150000000000000000e+02,1.559999999999999998e-01,1.143333333333333424e-01
7.200000000000000000e+02,1.539999999999999980e-01,1.121666666666666645e-01
7.250000000000000000e+02,1.529999999999999971e-01,1.103333333333333388e-01
7.300000000000000000e+02,1.519999999999999962e-01,1.075000000000000122e-01
7.350000000000000000e+02,1.519999999999999962e-01,1.055000000000000104e-01
7.400000000000000000e+02,1.509999999999999953e-01,1.040000000000000091e-01
7.450000000000000000e+02,1.489999999999999936e-01,1.018333333333333313e-01
7.500000000000000000e+02,1.469999999999999918e-01,9.983333333333332948e-02
7.550000000000000000e+02,1.459999999999999909e-01,9.883333333333332860e-02
7.600000000000000000e+02,1.439999999999999891e-01,9.683333333333332682e-02
7.650000000000000000e+02,1.429999999999999882e-01,9.616666666666665031e-02
7.700000000000000000e+02,1.409999999999999865e-01,9.450000000000000067e-02
7.750000000000000000e+02,1.400000000000000133e-01,9.383333333333335191e-02
7.800000000000000000e+02,1.380000000000000115e-01,9.250000000000002665e-02
7.850000000000000000e+02,1.370000000000000107e-01,9.183333333333335013e-02
7.900000000000000000e+02,1.360000000000000098e-01,9.166666666666667407e-02
7.950000000000000000e+02,1.350000000000000089e-01,9.100000000000002531e-02
