wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,7.209999999999999742e-01,6.416666666666648311e-02
3.050000000000000000e+02,5.620000000000000551e-01,4.816666666666680197e-02
3.100000000000000000e+02,4.959999999999999964e-01,4.366666666666668695e-02
3.150000000000000000e+02,4.540000000000000147e-01,4.033333333333338766e-02
3.200000000000000000e+02,4.129999999999999782e-01,3.766666666666668162e-02
3.250000000000000000e+02,3.790000000000000036e-01,3.550000000000008704e-02
3.300000000000000000e+02,3.519999999999999796e-01,3.566666666666662433e-02
3.350000000000000000e+02,3.230000000000000093e-01,3.483333333333338278e-02
3.400000000000000000e+02,2.989999999999999880e-01,3.383333333333327086e-02
3.450000000000000000e+02,2.819999999999999729e-01,3.300000000000000155e-02
3.500000000000000000e+02,2.700000000000000178e-01,3.183333333333338011e-02
3.550000000000000000e+02,2.590000000000000080e-01,3.100000000000002753e-02
3.600000000000000000e+02,2.419999999999999929e-01,2.866666666666664587e-02
3.650000000000000000e+02,2.149999999999999967e-01,2.566666666666667096e-02
3.700000000000000000e+02,1.620000000000000051e-01,2.483333333333331838e-02
3.750000000000000000e+02,1.110000000000000014e-01,2.300000000000002043e-02
3.800000000000000000e+02,8.899999999999999578e-02,2.016666666666665220e-02
3.850000000000000000e+02,7.699999999999999900e-02,1.716666666666667035e-02
3.900000000000000000e+02,7.099999999999999367e-02,1.549999999999999295e-02
3.950000000000000000e+02,6.600000000000000311e-02,1.316666666666666680e-02
4.000000000000000000e+02,6.199999999999999956e-02,1.116666666666666502e-02
4.050000000000000000e+02,5.899999999999999689e-02,9.833333333333332815e-03
4.100000000000000000e+02,5.600000000000000117e-02,7.833333333333337978e-03
4.150000000000000000e+02,5.399999999999999939e-02,6.833333333333337090e-03
4.200000000000000000e+02,5.199999999999999761e-02,6.000000000000005329e-03
4.250000000000000000e+02,5.099999999999999672e-02,5.500000000000004885e-03
4.300000000000000000e+02,5.000000000000000278e-02,5.500000000000011824e-03
4.350000000000000000e+02,4.900000000000000189e-02,5.333333333333342696e-03
4.400000000000000000e+02,4.800000000000000100e-02,4.833333333333335313e-03
4.450000000000000000e+02,4.700000000000000011e-02,4.666666666666666186e-03
4.500000000000000000e+02,4.700000000000000011e-02,4.999999999999997502e-03
4.550000000000000000e+02,4.599999999999999922e-02,4.499999999999997058e-03
4.600000000000000000e+02,4.599999999999999922e-02,4.999999999999997502e-03
4.650000000000000000e+02,4.499999999999999833e-02,4.666666666666659247e-03
4.700000000000000000e+02,4.499999999999999833e-02,4.999999999999997502e-03
4.750000000000000000e+02,4.399999999999999745e-02,4.333333333333327930e-03
4.800000000000000000e+02,4.299999999999999656e-02,3.666666666666658358e-03
4.850000000000000000e+02,4.299999999999999656e-02,3.833333333333327486e-03
4.900000000000000000e+02,4.299999999999999656e-02,4.166666666666658803e-03
4.950000000000000000e+02,4.200000000000000261e-02,3.333333333333333981e-03
5.000000000000000000e+02,4.200000000000000261e-02,3.333333333333333981e-03
5.050000000000000000e+02,4.200000000000000261e-02,3.666666666666665297e-03
5.100000000000000000e+02,4.200000000000000261e-02,3.666666666666665297e-03
5.150000000000000000e+02,4.100000000000000172e-02,2.500000000000002220e-03
5.200000000000000000e+02,4.100000000000000172e-02,2.500000000000002220e-03
5.250000000000000000e+02,4.100000000000000172e-02,2.666666666666664409e-03
5.300000000000000000e+02,4.100000000000000172e-02,2.500000000000002220e-03
5.350000000000000000e+02,4.100000000000000172e-02,2.333333333333333093e-03
5.400000000000000000e+02,4.000000000000000083e-02,1.166666666666663077e-03
5.450000000000000000e+02,4.000000000000000083e-02,1.166666666666663077e-03
5.500000000000000000e+02,4.000000000000000083e-02,1.166666666666663077e-03
5.550000000000000000e+02,4.000000000000000083e-02,1.000000000000000888e-03
5.600000000000000000e+02,4.000000000000000083e-02,1.166666666666663077e-03
5.650000000000000000e+02,4.000000000000000083e-02,8.333333333333317605e-04
5.700000000000000000e+02,4.000000000000000083e-02,8.333333333333317605e-04
5.750000000000000000e+02,3.899999999999999994e-02,-1.666666666666691277e-04
5.800000000000000000e+02,3.899999999999999994e-02,-1.666666666666691277e-04
5.850000000000000000e+02,3.899999999999999994e-02,-1.666666666666691277e-04
5.900000000000000000e+02,3.899999999999999994e-02,-6.666666666666695718e-04
5.950000000000000000e+02,3.899999999999999994e-02,-5.000000000000004441e-04
6.000000000000000000e+02,3.899999999999999994e-02,-8.333333333333386994e-04
6.050000000000000000e+02,3.899999999999999994e-02,-8.333333333333386994e-04
6.100000000000000000e+02,3.899999999999999994e-02,-8.333333333333386994e-04
6.150000000000000000e+02,3.899999999999999994e-02,-5.000000000000004441e-04
6.200000000000000000e+02,3.799999999999999906e-02,-1.333333333333339144e-03
