wavelength,absorbance,subtracted_absorbance
3.000000000000000000e+02,1.227999999999999980e+00,5.711666666666664893e-01
3.050000000000000000e+02,1.056000000000000050e+00,5.421666666666667966e-01
3.100000000000000000e+02,9.659999999999999698e-01,5.136666666666667158e-01
3.150000000000000000e+02,9.000000000000000222e-01,4.863333333333333952e-01
3.200000000000000000e+02,8.329999999999999627e-01,4.576666666666666661e-01
3.250000000000000000e+02,7.740000000000000213e-01,4.305000000000001048e-01
3.300000000000000000e+02,7.219999999999999751e-01,4.056666666666666199e-01
3.350000000000000000e+02,6.660000000000000364e-01,3.778333333333334099e-01
3.400000000000000000e+02,6.179999999999999938e-01,3.528333333333332766e-01
3.450000000000000000e+02,5.769999999999999574e-01,3.279999999999999583e-01
3.500000000000000000e+02,5.420000000000000373e-01,3.038333333333333997e-01
3.550000000000000000e+02,5.110000000000000098e-01,2.830000000000000293e-01
3.600000000000000000e+02,4.749999999999999778e-01,2.616666666666666030e-01
3.650000000000000000e+02,4.279999999999999916e-01,2.386666666666666659e-01
3.700000000000000000e+02,3.459999999999999742e-01,2.088333333333332875e-01
3.750000000000000000e+02,2.680000000000000160e-01,1.800000000000000488e-01
3.800000000000000000e+02,2.300000000000000100e-01,1.611666666666666803e-01
3.850000000000000000e+02,2.049999999999999878e-01,1.451666666666666661e-01
3.900000000000000000e+02,1.869999999999999996e-01,1.315000000000000058e-01
3.950000000000000000e+02,1.729999999999999871e-01,1.201666666666666439e-01
4.000000000000000000e+02,1.590000000000000024e-01,1.081666666666666610e-01
4.050000000000000000e+02,1.469999999999999918e-01,9.783333333333332771e-02
4.100000000000000000e+02,1.370000000000000107e-01,8.883333333333334747e-02
4.150000000000000000e+02,1.270000000000000018e-01,7.983333333333333948e-02
4.200000000000000000e+02,1.189999999999999947e-01,7.300000000000000933e-02
4.250000000000000000e+02,1.120000000000000023e-01,6.650000000000000355e-02
4.300000000000000000e+02,1.059999999999999970e-01,6.150000000000000605e-02
4.350000000000000000e+02,1.000000000000000056e-01,5.633333333333334636e-02
4.400000000000000000e+02,9.400000000000000022e-02,5.083333333333333454e-02
4.450000000000000000e+02,8.899999999999999578e-02,4.666666666666666186e-02
4.500000000000000000e+02,8.500000000000000611e-02,4.300000000000000350e-02
4.550000000000000000e+02,8.100000000000000255e-02,3.950000000000000039e-02
4.600000000000000000e+02,7.699999999999999900e-02,3.599999999999999728e-02
4.650000000000000000e+02,7.399999999999999634e-02,3.366666666666665725e-02
4.700000000000000000e+02,7.099999999999999367e-02,3.099999999999999284e-02
4.750000000000000000e+02,6.900000000000000577e-02,2.933333333333333626e-02
4.800000000000000000e+02,6.700000000000000400e-02,2.766666666666666580e-02
